NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
KEGG_ERBB_SIGNALING_PATHWAY	KEGG_ERBB_SIGNALING_PATHWAY	Details ...	77	0.24234939	0.83805436	0.7779434	1.0	1.0	4347	tags=32%, list=28%, signal=45%	
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	Details ...	44	0.26769045	0.8352823	0.74334896	1.0	1.0	3895	tags=30%, list=25%, signal=39%	
KEGG_RENAL_CELL_CARCINOMA	KEGG_RENAL_CELL_CARCINOMA	Details ...	64	0.24191713	0.80708957	0.8203593	1.0	1.0	3455	tags=22%, list=22%, signal=28%	
KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY		71	0.23578335	0.80463403	0.79635257	1.0	1.0	344	tags=6%, list=2%, signal=6%	
KEGG_BETA_ALANINE_METABOLISM	KEGG_BETA_ALANINE_METABOLISM		19	0.30550954	0.80229473	0.75205255	1.0	1.0	3112	tags=26%, list=20%, signal=33%	
KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION	KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION		77	0.2278753	0.7895484	0.8684211	1.0	1.0	2815	tags=16%, list=18%, signal=19%	
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS		24	0.29050544	0.78940964	0.7774193	1.0	1.0	1855	tags=17%, list=12%, signal=19%	
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE	KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE		20	0.29724687	0.78578734	0.75415283	1.0	1.0	2223	tags=20%, list=14%, signal=23%	
KEGG_HISTIDINE_METABOLISM	KEGG_HISTIDINE_METABOLISM		19	0.29629728	0.78179884	0.76886034	1.0	1.0	2646	tags=26%, list=17%, signal=32%	
KEGG_PRIMARY_IMMUNODEFICIENCY	KEGG_PRIMARY_IMMUNODEFICIENCY		17	0.2964954	0.75947046	0.792144	1.0	1.0	190	tags=6%, list=1%, signal=6%	
KEGG_N_GLYCAN_BIOSYNTHESIS	KEGG_N_GLYCAN_BIOSYNTHESIS		44	0.22138606	0.6918041	0.9373041	1.0	1.0	4117	tags=27%, list=26%, signal=37%	
KEGG_TASTE_TRANSDUCTION	KEGG_TASTE_TRANSDUCTION		18	0.26836035	0.6916262	0.8807947	1.0	1.0	4094	tags=39%, list=26%, signal=52%	
KEGG_BUTANOATE_METABOLISM	KEGG_BUTANOATE_METABOLISM		25	0.24191914	0.6679714	0.90924656	1.0	1.0	147	tags=4%, list=1%, signal=4%	
KEGG_DORSO_VENTRAL_AXIS_FORMATION	KEGG_DORSO_VENTRAL_AXIS_FORMATION		21	0.24774553	0.65725195	0.9255663	1.0	1.0	3821	tags=24%, list=24%, signal=31%	
KEGG_FATTY_ACID_METABOLISM	KEGG_FATTY_ACID_METABOLISM		34	0.21371466	0.6434647	0.95469254	1.0	1.0	3067	tags=18%, list=19%, signal=22%	
KEGG_TRYPTOPHAN_METABOLISM	KEGG_TRYPTOPHAN_METABOLISM		31	0.21998079	0.64123607	0.9453978	1.0	1.0	1598	tags=13%, list=10%, signal=14%	
KEGG_RNA_POLYMERASE	KEGG_RNA_POLYMERASE		29	0.20829467	0.59421563	0.98405105	1.0	1.0	1750	tags=7%, list=11%, signal=8%	
KEGG_TYPE_II_DIABETES_MELLITUS	KEGG_TYPE_II_DIABETES_MELLITUS		30	0.20012611	0.574364	0.97026604	1.0	1.0	4333	tags=30%, list=27%, signal=41%	
KEGG_BASAL_TRANSCRIPTION_FACTORS	KEGG_BASAL_TRANSCRIPTION_FACTORS		31	0.17117313	0.4977044	0.9907407	0.9962031	1.0	6751	tags=55%, list=43%, signal=96%	
