NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
KEGG_CALCIUM_SIGNALING_PATHWAY	KEGG_CALCIUM_SIGNALING_PATHWAY		99	0.4228622	1.3113388	0.065826334	0.44426614	1.0	2020	tags=23%, list=13%, signal=27%	
KEGG_TRYPTOPHAN_METABOLISM	KEGG_TRYPTOPHAN_METABOLISM		30	0.4982548	1.2839656	0.14088821	0.50439686	1.0	423	tags=10%, list=3%, signal=10%	
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450		26	0.5087275	1.2831042	0.14927769	0.48578128	1.0	2101	tags=35%, list=14%, signal=40%	
KEGG_DRUG_METABOLISM_OTHER_ENZYMES	KEGG_DRUG_METABOLISM_OTHER_ENZYMES		22	0.5297219	1.2615647	0.1703204	0.53099847	1.0	1033	tags=14%, list=7%, signal=15%	
KEGG_JAK_STAT_SIGNALING_PATHWAY	KEGG_JAK_STAT_SIGNALING_PATHWAY		91	0.42016122	1.2595204	0.11004127	0.51715755	1.0	2826	tags=37%, list=18%, signal=46%	
KEGG_GNRH_SIGNALING_PATHWAY	KEGG_GNRH_SIGNALING_PATHWAY		74	0.42335296	1.2515713	0.11637931	0.52251154	1.0	1112	tags=12%, list=7%, signal=13%	
KEGG_MELANOGENESIS	KEGG_MELANOGENESIS		71	0.42423242	1.2436625	0.12691772	0.5272525	1.0	2096	tags=21%, list=14%, signal=24%	
KEGG_AXON_GUIDANCE	KEGG_AXON_GUIDANCE		112	0.3906982	1.2314014	0.10773481	0.54729205	1.0	1985	tags=29%, list=13%, signal=33%	
KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	KEGG_REGULATION_OF_ACTIN_CYTOSKELETON		166	0.37130263	1.2296389	0.093023255	0.5337269	1.0	1354	tags=16%, list=9%, signal=17%	
KEGG_TYROSINE_METABOLISM	KEGG_TYROSINE_METABOLISM		22	0.51970065	1.228215	0.18833333	0.5205027	1.0	641	tags=14%, list=4%, signal=14%	
KEGG_OLFACTORY_TRANSDUCTION	KEGG_OLFACTORY_TRANSDUCTION		46	0.44484422	1.228113	0.16546762	0.5045982	1.0	1854	tags=17%, list=12%, signal=20%	
KEGG_ARACHIDONIC_ACID_METABOLISM	KEGG_ARACHIDONIC_ACID_METABOLISM		24	0.49771765	1.2264553	0.21221864	0.4936322	1.0	898	tags=25%, list=6%, signal=27%	
KEGG_APOPTOSIS	KEGG_APOPTOSIS		73	0.41174006	1.2216595	0.15285714	0.4901418	1.0	2525	tags=23%, list=16%, signal=28%	
KEGG_DORSO_VENTRAL_AXIS_FORMATION	KEGG_DORSO_VENTRAL_AXIS_FORMATION		20	0.50711364	1.206484	0.22508039	0.5168137	1.0	1746	tags=20%, list=11%, signal=23%	
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	KEGG_NEUROTROPHIN_SIGNALING_PATHWAY		113	0.37939543	1.198036	0.13715047	0.524383	1.0	931	tags=11%, list=6%, signal=11%	
KEGG_MTOR_SIGNALING_PATHWAY	KEGG_MTOR_SIGNALING_PATHWAY		46	0.43429732	1.1894786	0.20620155	0.5362933	1.0	2251	tags=20%, list=15%, signal=23%	
KEGG_LONG_TERM_POTENTIATION	KEGG_LONG_TERM_POTENTIATION		51	0.41899246	1.1890604	0.2175857	0.5234318	1.0	1867	tags=14%, list=12%, signal=16%	
KEGG_ADHERENS_JUNCTION	KEGG_ADHERENS_JUNCTION		67	0.39815187	1.1671187	0.21207659	0.5680874	1.0	1450	tags=19%, list=9%, signal=21%	
KEGG_PROSTATE_CANCER	KEGG_PROSTATE_CANCER		81	0.38537732	1.1638594	0.20467836	0.5627577	1.0	1176	tags=14%, list=8%, signal=15%	
KEGG_SELENOAMINO_ACID_METABOLISM	KEGG_SELENOAMINO_ACID_METABOLISM		24	0.4798203	1.1618955	0.2562396	0.554056	1.0	1929	tags=21%, list=13%, signal=24%	
KEGG_HEDGEHOG_SIGNALING_PATHWAY	KEGG_HEDGEHOG_SIGNALING_PATHWAY		37	0.43135637	1.1523324	0.2638889	0.56621414	1.0	2151	tags=27%, list=14%, signal=31%	
KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM	KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM		66	0.39053282	1.1413103	0.24821684	0.5835718	1.0	2461	tags=23%, list=16%, signal=27%	
KEGG_WNT_SIGNALING_PATHWAY	KEGG_WNT_SIGNALING_PATHWAY		120	0.3625598	1.1394664	0.21370968	0.575373	1.0	1414	tags=14%, list=9%, signal=15%	
KEGG_HEMATOPOIETIC_CELL_LINEAGE	KEGG_HEMATOPOIETIC_CELL_LINEAGE		38	0.4228564	1.1245059	0.28773585	0.60216075	1.0	1061	tags=29%, list=7%, signal=31%	
KEGG_TIGHT_JUNCTION	KEGG_TIGHT_JUNCTION		93	0.3661795	1.1236937	0.2576419	0.5911588	1.0	1486	tags=14%, list=10%, signal=15%	
KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT	KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT		37	0.4170023	1.1222254	0.28934819	0.5826999	1.0	4196	tags=35%, list=27%, signal=48%	
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY		33	0.43561295	1.1201172	0.3248	0.5757643	1.0	1513	tags=15%, list=10%, signal=17%	
KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY	KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY		51	0.40545297	1.1196774	0.27982327	0.5651359	1.0	1841	tags=18%, list=12%, signal=20%	
KEGG_RENAL_CELL_CARCINOMA	KEGG_RENAL_CELL_CARCINOMA		65	0.3858271	1.1190431	0.30099857	0.5552591	1.0	1830	tags=17%, list=12%, signal=19%	
KEGG_PANCREATIC_CANCER	KEGG_PANCREATIC_CANCER		67	0.37906596	1.1147264	0.29597703	0.5554815	1.0	1280	tags=12%, list=8%, signal=13%	
KEGG_INOSITOL_PHOSPHATE_METABOLISM	KEGG_INOSITOL_PHOSPHATE_METABOLISM		51	0.4021365	1.1120075	0.3045388	0.5517331	1.0	4174	tags=43%, list=27%, signal=59%	
KEGG_GLUTATHIONE_METABOLISM	KEGG_GLUTATHIONE_METABOLISM		39	0.41334695	1.1066381	0.3020528	0.5544213	1.0	1689	tags=18%, list=11%, signal=20%	
KEGG_BASAL_CELL_CARCINOMA	KEGG_BASAL_CELL_CARCINOMA		40	0.41175213	1.0953524	0.33386075	0.57173246	1.0	1588	tags=23%, list=10%, signal=25%	
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY		78	0.36147177	1.0784132	0.34666666	0.6026013	1.0	1097	tags=15%, list=7%, signal=16%	
KEGG_SMALL_CELL_LUNG_CANCER	KEGG_SMALL_CELL_LUNG_CANCER		77	0.36047313	1.0713602	0.34564254	0.6093341	1.0	1932	tags=19%, list=13%, signal=22%	
KEGG_PRION_DISEASES	KEGG_PRION_DISEASES		25	0.4248341	1.0537642	0.385	0.6426823	1.0	1513	tags=16%, list=10%, signal=18%	
KEGG_GLIOMA	KEGG_GLIOMA		55	0.3705724	1.0470074	0.4026746	0.64932334	1.0	734	tags=11%, list=5%, signal=11%	
KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION	KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION		23	0.43805787	1.0431442	0.41447368	0.6482287	1.0	2694	tags=30%, list=18%, signal=37%	
KEGG_P53_SIGNALING_PATHWAY	KEGG_P53_SIGNALING_PATHWAY		61	0.3608348	1.0348924	0.4221252	0.65790606	1.0	1321	tags=15%, list=9%, signal=16%	
KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY		72	0.34652573	1.0118469	0.45123726	0.7035555	1.0	1058	tags=11%, list=7%, signal=12%	
KEGG_GALACTOSE_METABOLISM	KEGG_GALACTOSE_METABOLISM		20	0.42670938	1.0071458	0.4832536	0.7039049	1.0	1311	tags=15%, list=9%, signal=16%	
KEGG_PRIMARY_IMMUNODEFICIENCY	KEGG_PRIMARY_IMMUNODEFICIENCY		15	0.44461095	1.0030047	0.47254574	0.7031672	1.0	2528	tags=40%, list=16%, signal=48%	
KEGG_CHRONIC_MYELOID_LEUKEMIA	KEGG_CHRONIC_MYELOID_LEUKEMIA		69	0.3306253	0.9744731	0.49168974	0.76119345	1.0	2720	tags=20%, list=18%, signal=25%	
KEGG_TYPE_II_DIABETES_MELLITUS	KEGG_TYPE_II_DIABETES_MELLITUS		28	0.38916034	0.97089744	0.50623053	0.7582056	1.0	1130	tags=11%, list=7%, signal=12%	
KEGG_ABC_TRANSPORTERS	KEGG_ABC_TRANSPORTERS		30	0.3787191	0.9678012	0.5177994	0.7546882	1.0	2528	tags=30%, list=16%, signal=36%	
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION		62	0.33186376	0.96461415	0.5283308	0.75119007	1.0	1978	tags=19%, list=13%, signal=22%	
KEGG_STEROID_HORMONE_BIOSYNTHESIS	KEGG_STEROID_HORMONE_BIOSYNTHESIS		17	0.4214514	0.9569825	0.542811	0.75774103	1.0	2101	tags=24%, list=14%, signal=27%	
KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION	KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION		45	0.34474915	0.94393414	0.55070204	0.77720815	1.0	1302	tags=13%, list=8%, signal=15%	
KEGG_GLYCOSAMINOGLYCAN_DEGRADATION	KEGG_GLYCOSAMINOGLYCAN_DEGRADATION		17	0.4217726	0.9414893	0.5588235	0.771397	1.0	4282	tags=41%, list=28%, signal=57%	
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION	KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION		39	0.3513977	0.92569077	0.56377953	0.79643595	1.0	2754	tags=15%, list=18%, signal=19%	
KEGG_REGULATION_OF_AUTOPHAGY	KEGG_REGULATION_OF_AUTOPHAGY		19	0.39886004	0.9250008	0.59284496	0.7868979	1.0	3391	tags=32%, list=22%, signal=40%	
KEGG_CHEMOKINE_SIGNALING_PATHWAY	KEGG_CHEMOKINE_SIGNALING_PATHWAY		115	0.2919873	0.913275	0.64285713	0.80192953	1.0	1513	tags=10%, list=10%, signal=11%	
KEGG_LONG_TERM_DEPRESSION	KEGG_LONG_TERM_DEPRESSION		46	0.32679835	0.8986163	0.6267281	0.8245202	1.0	2127	tags=15%, list=14%, signal=18%	
KEGG_BUTANOATE_METABOLISM	KEGG_BUTANOATE_METABOLISM		27	0.35861373	0.8981419	0.6189759	0.814571	1.0	1275	tags=11%, list=8%, signal=12%	
KEGG_ERBB_SIGNALING_PATHWAY	KEGG_ERBB_SIGNALING_PATHWAY		77	0.29540563	0.8817075	0.6781116	0.83952045	1.0	973	tags=10%, list=6%, signal=11%	
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS		80	0.28937864	0.8793237	0.6898907	0.83395976	1.0	1450	tags=11%, list=9%, signal=12%	
KEGG_ENDOCYTOSIS	KEGG_ENDOCYTOSIS		159	0.2614228	0.84874094	0.79545456	0.88817954	1.0	1649	tags=12%, list=11%, signal=13%	
KEGG_COLORECTAL_CANCER	KEGG_COLORECTAL_CANCER		60	0.2780941	0.7949343	0.83456427	0.98057187	1.0	1280	tags=10%, list=8%, signal=11%	
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY		51	0.28413197	0.7898532	0.81185186	0.9773457	1.0	4223	tags=37%, list=27%, signal=51%	
KEGG_ALZHEIMERS_DISEASE	KEGG_ALZHEIMERS_DISEASE		142	0.23913479	0.7678538	0.9262087	1.0	1.0	1867	tags=8%, list=12%, signal=9%	
KEGG_HUNTINGTONS_DISEASE	KEGG_HUNTINGTONS_DISEASE		160	0.23074342	0.75640845	0.9573643	1.0	1.0	2096	tags=8%, list=14%, signal=9%	
KEGG_NON_SMALL_CELL_LUNG_CANCER	KEGG_NON_SMALL_CELL_LUNG_CANCER		48	0.2657485	0.7362839	0.87874013	1.0	1.0	2843	tags=19%, list=19%, signal=23%	
KEGG_SPHINGOLIPID_METABOLISM	KEGG_SPHINGOLIPID_METABOLISM		32	0.2915978	0.7333691	0.8277439	1.0	1.0	3539	tags=34%, list=23%, signal=45%	
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION		42	0.2697813	0.73222107	0.907855	1.0	1.0	1275	tags=7%, list=8%, signal=8%	
KEGG_ENDOMETRIAL_CANCER	KEGG_ENDOMETRIAL_CANCER		47	0.25898123	0.7146927	0.89221555	1.0	1.0	971	tags=6%, list=6%, signal=7%	
KEGG_BETA_ALANINE_METABOLISM	KEGG_BETA_ALANINE_METABOLISM		18	0.30316597	0.69467825	0.8625828	1.0	1.0	1275	tags=11%, list=8%, signal=12%	
KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS	KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS		129	0.20270902	0.6463811	0.9973082	1.0	1.0	3171	tags=16%, list=21%, signal=19%	
KEGG_ARGININE_AND_PROLINE_METABOLISM	KEGG_ARGININE_AND_PROLINE_METABOLISM		40	0.23545401	0.628418	0.9736842	1.0	1.0	1993	tags=15%, list=13%, signal=17%	
KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM	KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM		25	0.24693224	0.6058761	0.953719	1.0	1.0	4039	tags=36%, list=26%, signal=49%	
KEGG_LYSOSOME	KEGG_LYSOSOME		116	0.17608662	0.54851997	1.0	1.0	1.0	3630	tags=21%, list=24%, signal=27%	
KEGG_FATTY_ACID_METABOLISM	KEGG_FATTY_ACID_METABOLISM		33	0.2061767	0.5277659	0.9921753	1.0	1.0	286	tags=3%, list=2%, signal=3%	
KEGG_PEROXISOME	KEGG_PEROXISOME		67	0.16549358	0.4837973	1.0	1.0	1.0	5626	tags=48%, list=37%, signal=75%	
KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM	KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM		21	0.19859368	0.47225192	0.99058086	1.0	1.0	4339	tags=29%, list=28%, signal=40%	
KEGG_STEROID_BIOSYNTHESIS	KEGG_STEROID_BIOSYNTHESIS		16	0.20283604	0.45967123	0.99176276	1.0	1.0	3348	tags=25%, list=22%, signal=32%	
KEGG_TASTE_TRANSDUCTION	KEGG_TASTE_TRANSDUCTION		15	0.16345349	0.36417505	1.0	0.9997905	1.0	4866	tags=40%, list=32%, signal=58%	
