NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
KEGG_PYRUVATE_METABOLISM	KEGG_PYRUVATE_METABOLISM		34	-0.41295505	-1.3377945	0.09207161	0.2563874	0.998	3283	tags=32%, list=21%, signal=41%	
KEGG_MAPK_SIGNALING_PATHWAY	KEGG_MAPK_SIGNALING_PATHWAY		203	-0.30802545	-1.333429	0.008	0.2570538	0.998	1315	tags=14%, list=8%, signal=15%	
KEGG_FOCAL_ADHESION	KEGG_FOCAL_ADHESION		170	-0.31643963	-1.333218	0.016597511	0.25152665	0.998	2130	tags=25%, list=13%, signal=28%	
KEGG_BLADDER_CANCER	KEGG_BLADDER_CANCER		39	-0.4033317	-1.3321126	0.11171662	0.24701285	0.998	2520	tags=36%, list=16%, signal=43%	
KEGG_AUTOIMMUNE_THYROID_DISEASE	KEGG_AUTOIMMUNE_THYROID_DISEASE		18	-0.48804122	-1.3308778	0.13533835	0.24331275	0.998	1577	tags=33%, list=10%, signal=37%	
KEGG_STEROID_HORMONE_BIOSYNTHESIS	KEGG_STEROID_HORMONE_BIOSYNTHESIS		16	-0.49016172	-1.3151473	0.15245478	0.2590276	0.999	1081	tags=31%, list=7%, signal=34%	
KEGG_PATHWAYS_IN_CANCER	KEGG_PATHWAYS_IN_CANCER		268	-0.29045913	-1.3138288	0.026200874	0.2555899	0.999	2263	tags=22%, list=14%, signal=25%	
KEGG_STARCH_AND_SUCROSE_METABOLISM	KEGG_STARCH_AND_SUCROSE_METABOLISM		22	-0.4552732	-1.3091749	0.13151364	0.25748038	0.999	173	tags=9%, list=1%, signal=9%	
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS		82	-0.3448247	-1.2951381	0.08	0.27338955	0.999	2261	tags=26%, list=14%, signal=30%	
KEGG_WNT_SIGNALING_PATHWAY	KEGG_WNT_SIGNALING_PATHWAY		118	-0.3203332	-1.2834479	0.051194537	0.28697038	0.999	2604	tags=24%, list=17%, signal=28%	
KEGG_APOPTOSIS	KEGG_APOPTOSIS		71	-0.3392904	-1.2681221	0.09174312	0.30607098	0.999	4029	tags=35%, list=26%, signal=47%	
KEGG_STEROID_BIOSYNTHESIS	KEGG_STEROID_BIOSYNTHESIS		16	-0.4741566	-1.2625614	0.2	0.30956227	0.999	4743	tags=50%, list=30%, signal=71%	
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM		27	-0.4198004	-1.2605139	0.1570248	0.30733824	0.999	3867	tags=33%, list=25%, signal=44%	
KEGG_CELL_CYCLE	KEGG_CELL_CYCLE		116	-0.31134304	-1.2560054	0.07540984	0.3087969	0.999	4450	tags=39%, list=28%, signal=54%	
KEGG_CELL_ADHESION_MOLECULES_CAMS	KEGG_CELL_ADHESION_MOLECULES_CAMS		83	-0.32468867	-1.2364094	0.12820514	0.3337337	1.0	1577	tags=24%, list=10%, signal=27%	
KEGG_SMALL_CELL_LUNG_CANCER	KEGG_SMALL_CELL_LUNG_CANCER		79	-0.3214109	-1.2290314	0.118309855	0.34141314	1.0	1757	tags=16%, list=11%, signal=18%	
KEGG_TIGHT_JUNCTION	KEGG_TIGHT_JUNCTION		98	-0.31270427	-1.226458	0.09259259	0.33975992	1.0	2947	tags=28%, list=19%, signal=34%	
KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY	KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY		54	-0.35044956	-1.224041	0.13978495	0.33784214	1.0	2557	tags=24%, list=16%, signal=29%	
KEGG_LONG_TERM_POTENTIATION	KEGG_LONG_TERM_POTENTIATION		55	-0.34599936	-1.2156553	0.16147308	0.3469743	1.0	2509	tags=25%, list=16%, signal=30%	
KEGG_NOTCH_SIGNALING_PATHWAY	KEGG_NOTCH_SIGNALING_PATHWAY		40	-0.35991827	-1.2137126	0.18820225	0.34446964	1.0	3726	tags=45%, list=24%, signal=59%	
KEGG_MISMATCH_REPAIR	KEGG_MISMATCH_REPAIR		23	-0.4147097	-1.2038388	0.20707071	0.35633957	1.0	4142	tags=48%, list=26%, signal=65%	
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS	KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS		39	-0.3567314	-1.1933454	0.184	0.36989814	1.0	2261	tags=26%, list=14%, signal=30%	
KEGG_CARDIAC_MUSCLE_CONTRACTION	KEGG_CARDIAC_MUSCLE_CONTRACTION		49	-0.3439703	-1.1845182	0.2	0.38077936	1.0	2433	tags=27%, list=15%, signal=31%	
KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM	KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM		23	-0.4084357	-1.1805332	0.20779221	0.38287434	1.0	2960	tags=52%, list=19%, signal=64%	
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	KEGG_COMPLEMENT_AND_COAGULATION_CASCADES		33	-0.3772987	-1.1745998	0.22162162	0.38844657	1.0	665	tags=24%, list=4%, signal=25%	
KEGG_PURINE_METABOLISM	KEGG_PURINE_METABOLISM		131	-0.28777108	-1.1709265	0.15302491	0.3897726	1.0	2097	tags=17%, list=13%, signal=19%	
KEGG_HOMOLOGOUS_RECOMBINATION	KEGG_HOMOLOGOUS_RECOMBINATION		28	-0.37773284	-1.1641204	0.24681933	0.39667305	1.0	1846	tags=18%, list=12%, signal=20%	
KEGG_GLYCEROLIPID_METABOLISM	KEGG_GLYCEROLIPID_METABOLISM		41	-0.34846133	-1.1594505	0.23333333	0.39924976	1.0	2954	tags=32%, list=19%, signal=39%	
KEGG_PYRIMIDINE_METABOLISM	KEGG_PYRIMIDINE_METABOLISM		91	-0.3042345	-1.1580179	0.1846591	0.39604473	1.0	4800	tags=40%, list=30%, signal=57%	
KEGG_COLORECTAL_CANCER	KEGG_COLORECTAL_CANCER		59	-0.3220514	-1.1573265	0.19021739	0.39168715	1.0	2335	tags=25%, list=15%, signal=30%	
KEGG_VIBRIO_CHOLERAE_INFECTION	KEGG_VIBRIO_CHOLERAE_INFECTION		47	-0.33680448	-1.1454304	0.22873901	0.40865618	1.0	3812	tags=28%, list=24%, signal=36%	
KEGG_CHEMOKINE_SIGNALING_PATHWAY	KEGG_CHEMOKINE_SIGNALING_PATHWAY		120	-0.2862995	-1.1421701	0.16494845	0.40923497	1.0	2766	tags=27%, list=18%, signal=32%	
KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM	KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM		22	-0.3902837	-1.132721	0.2883117	0.4218273	1.0	4213	tags=41%, list=27%, signal=56%	
KEGG_DRUG_METABOLISM_OTHER_ENZYMES	KEGG_DRUG_METABOLISM_OTHER_ENZYMES		22	-0.38910908	-1.1272001	0.29395604	0.426096	1.0	3857	tags=45%, list=24%, signal=60%	
KEGG_CALCIUM_SIGNALING_PATHWAY	KEGG_CALCIUM_SIGNALING_PATHWAY		106	-0.2808995	-1.0950754	0.26190478	0.49241218	1.0	866	tags=14%, list=5%, signal=15%	
KEGG_AXON_GUIDANCE	KEGG_AXON_GUIDANCE		101	-0.2812898	-1.0939713	0.27009645	0.48854068	1.0	1949	tags=20%, list=12%, signal=22%	
KEGG_ENDOMETRIAL_CANCER	KEGG_ENDOMETRIAL_CANCER		48	-0.30648392	-1.0534201	0.36631015	0.5766908	1.0	2474	tags=27%, list=16%, signal=32%	
KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS	KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS		21	-0.3726509	-1.0523736	0.3990025	0.57155895	1.0	3881	tags=48%, list=25%, signal=63%	
KEGG_PANCREATIC_CANCER	KEGG_PANCREATIC_CANCER		67	-0.2901814	-1.0519434	0.3469388	0.5654837	1.0	1757	tags=15%, list=11%, signal=17%	
KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM	KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM		20	-0.3708944	-1.0491023	0.3966346	0.56553495	1.0	1891	tags=20%, list=12%, signal=23%	
KEGG_P53_SIGNALING_PATHWAY	KEGG_P53_SIGNALING_PATHWAY		60	-0.28850105	-1.0431339	0.35403726	0.57378936	1.0	2898	tags=32%, list=18%, signal=39%	
KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION	KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION		45	-0.30087104	-1.0120571	0.43589744	0.6448843	1.0	2242	tags=20%, list=14%, signal=23%	
KEGG_BASE_EXCISION_REPAIR	KEGG_BASE_EXCISION_REPAIR		33	-0.31477708	-1.0023437	0.43835616	0.6634914	1.0	3116	tags=27%, list=20%, signal=34%	
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	KEGG_NEUROTROPHIN_SIGNALING_PATHWAY		112	-0.2515631	-0.99141127	0.4434251	0.68389666	1.0	2557	tags=23%, list=16%, signal=28%	
KEGG_GLYCOSAMINOGLYCAN_DEGRADATION	KEGG_GLYCOSAMINOGLYCAN_DEGRADATION		16	-0.36089683	-0.97453415	0.52380955	0.7218189	1.0	2977	tags=31%, list=19%, signal=38%	
KEGG_LEISHMANIA_INFECTION	KEGG_LEISHMANIA_INFECTION		49	-0.28620508	-0.96862626	0.50948507	0.7282607	1.0	2474	tags=29%, list=16%, signal=34%	
KEGG_CYSTEINE_AND_METHIONINE_METABOLISM	KEGG_CYSTEINE_AND_METHIONINE_METABOLISM		26	-0.32011867	-0.9586335	0.4888268	0.74834013	1.0	1861	tags=15%, list=12%, signal=17%	
KEGG_ABC_TRANSPORTERS	KEGG_ABC_TRANSPORTERS		32	-0.30628568	-0.9530011	0.5169492	0.7544943	1.0	566	tags=13%, list=4%, signal=13%	
KEGG_NUCLEOTIDE_EXCISION_REPAIR	KEGG_NUCLEOTIDE_EXCISION_REPAIR		44	-0.28366703	-0.95225704	0.5223464	0.7478993	1.0	2905	tags=25%, list=18%, signal=31%	
KEGG_MTOR_SIGNALING_PATHWAY	KEGG_MTOR_SIGNALING_PATHWAY		47	-0.2752392	-0.944665	0.5510753	0.76072675	1.0	1482	tags=15%, list=9%, signal=16%	
KEGG_CHRONIC_MYELOID_LEUKEMIA	KEGG_CHRONIC_MYELOID_LEUKEMIA		69	-0.25712445	-0.9383134	0.56568366	0.7697142	1.0	3981	tags=35%, list=25%, signal=46%	
KEGG_INSULIN_SIGNALING_PATHWAY	KEGG_INSULIN_SIGNALING_PATHWAY		114	-0.23302627	-0.9287674	0.6381579	0.78772545	1.0	3092	tags=25%, list=20%, signal=30%	
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY		50	-0.2730336	-0.92867213	0.5984042	0.7794303	1.0	3981	tags=40%, list=25%, signal=53%	
KEGG_PROTEIN_EXPORT	KEGG_PROTEIN_EXPORT		24	-0.31192368	-0.9160769	0.59408605	0.80416036	1.0	30	tags=4%, list=0%, signal=4%	
KEGG_GLIOMA	KEGG_GLIOMA		57	-0.2534961	-0.90678006	0.64139944	0.8194777	1.0	2149	tags=19%, list=14%, signal=22%	
KEGG_LYSINE_DEGRADATION	KEGG_LYSINE_DEGRADATION		43	-0.26901954	-0.89491487	0.6181319	0.84084785	1.0	3453	tags=30%, list=22%, signal=39%	
KEGG_LONG_TERM_DEPRESSION	KEGG_LONG_TERM_DEPRESSION		46	-0.25771105	-0.88664895	0.66395664	0.8528534	1.0	3007	tags=33%, list=19%, signal=40%	
KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM	KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM		66	-0.23997775	-0.8841963	0.6878981	0.8496022	1.0	2509	tags=20%, list=16%, signal=23%	
KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM	KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM		24	-0.2962608	-0.88234246	0.6469136	0.84439325	1.0	4166	tags=54%, list=26%, signal=73%	
KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION	KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION		26	-0.29748327	-0.87738943	0.65316457	0.84826785	1.0	2557	tags=27%, list=16%, signal=32%	
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION		26	-0.28579277	-0.85954106	0.6635514	0.8802695	1.0	2477	tags=27%, list=16%, signal=32%	
KEGG_INOSITOL_PHOSPHATE_METABOLISM	KEGG_INOSITOL_PHOSPHATE_METABOLISM		49	-0.2509744	-0.8581942	0.71823204	0.87467825	1.0	4891	tags=47%, list=31%, signal=68%	
KEGG_PROSTATE_CANCER	KEGG_PROSTATE_CANCER		79	-0.22536378	-0.8492141	0.76623374	0.8862205	1.0	2235	tags=19%, list=14%, signal=22%	
KEGG_ENDOCYTOSIS	KEGG_ENDOCYTOSIS		156	-0.20090842	-0.8461377	0.86754966	0.8834806	1.0	3378	tags=26%, list=21%, signal=32%	
KEGG_BASAL_CELL_CARCINOMA	KEGG_BASAL_CELL_CARCINOMA		39	-0.2550099	-0.83081585	0.7356948	0.90594953	1.0	2263	tags=28%, list=14%, signal=33%	
KEGG_NON_SMALL_CELL_LUNG_CANCER	KEGG_NON_SMALL_CELL_LUNG_CANCER		50	-0.23519973	-0.8167967	0.80409354	0.92483985	1.0	1757	tags=16%, list=11%, signal=18%	
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION	KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION		36	-0.25191057	-0.7971686	0.8	0.95101213	1.0	2235	tags=17%, list=14%, signal=19%	
KEGG_SPLICEOSOME	KEGG_SPLICEOSOME		125	-0.19063061	-0.7877663	0.9290541	0.9579269	1.0	3656	tags=24%, list=23%, signal=31%	
KEGG_RETINOL_METABOLISM	KEGG_RETINOL_METABOLISM		21	-0.26678	-0.77131927	0.7923077	0.97422093	1.0	1393	tags=14%, list=9%, signal=16%	
KEGG_SPHINGOLIPID_METABOLISM	KEGG_SPHINGOLIPID_METABOLISM		31	-0.2446436	-0.7656215	0.8243243	0.97344285	1.0	1089	tags=13%, list=7%, signal=14%	
KEGG_ONE_CARBON_POOL_BY_FOLATE	KEGG_ONE_CARBON_POOL_BY_FOLATE		16	-0.2784156	-0.7608653	0.77002585	0.9717651	1.0	2139	tags=25%, list=14%, signal=29%	
KEGG_OOCYTE_MEIOSIS	KEGG_OOCYTE_MEIOSIS		99	-0.19460604	-0.75358254	0.9591195	0.97302127	1.0	4403	tags=34%, list=28%, signal=47%	
KEGG_PEROXISOME	KEGG_PEROXISOME		69	-0.20338295	-0.7456347	0.93112946	0.9745985	1.0	3177	tags=25%, list=20%, signal=31%	
KEGG_ARACHIDONIC_ACID_METABOLISM	KEGG_ARACHIDONIC_ACID_METABOLISM		21	-0.26730105	-0.7441653	0.8242894	0.9678724	1.0	3738	tags=48%, list=24%, signal=62%	
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY		33	-0.2283136	-0.72280276	0.8700565	0.9824365	1.0	3981	tags=30%, list=25%, signal=40%	
KEGG_RNA_DEGRADATION	KEGG_RNA_DEGRADATION		56	-0.19944522	-0.7155982	0.92727274	0.9804546	1.0	3989	tags=30%, list=25%, signal=40%	
KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT	KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT		35	-0.21689919	-0.69737184	0.91374665	0.9877992	1.0	204	tags=3%, list=1%, signal=3%	
KEGG_PROTEASOME	KEGG_PROTEASOME		41	-0.21062995	-0.689724	0.9605263	0.98458475	1.0	3711	tags=29%, list=24%, signal=38%	
KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS	KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS		127	-0.17163377	-0.6860585	0.9929578	0.97886896	1.0	4510	tags=28%, list=29%, signal=39%	
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	KEGG_GLYCEROPHOSPHOLIPID_METABOLISM		61	-0.18848947	-0.6813717	0.9724518	0.9737836	1.0	4167	tags=38%, list=26%, signal=51%	
KEGG_ARGININE_AND_PROLINE_METABOLISM	KEGG_ARGININE_AND_PROLINE_METABOLISM		39	-0.20382513	-0.6681608	0.94986075	0.9743879	1.0	4498	tags=44%, list=29%, signal=61%	
KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM		40	-0.1928436	-0.6419377	0.9719888	0.9793836	1.0	4417	tags=28%, list=28%, signal=38%	
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION		41	-0.1709946	-0.56956995	0.9868074	0.99521977	1.0	3453	tags=24%, list=22%, signal=31%	
KEGG_REGULATION_OF_AUTOPHAGY	KEGG_REGULATION_OF_AUTOPHAGY		18	-0.16692044	-0.4652317	0.990099	0.99800557	1.0	13150	tags=100%, list=83%, signal=599%	
