NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM	KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM		59	0.2809333	1.0474536	0.34217507	0.7532062	1.0	2784	tags=31%, list=23%, signal=40%	
KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY		59	0.2713329	1.0455792	0.36243385	0.73447096	1.0	556	tags=8%, list=5%, signal=9%	
KEGG_FOCAL_ADHESION	KEGG_FOCAL_ADHESION		130	0.24272151	1.0418534	0.3779264	0.72253966	1.0	2281	tags=25%, list=19%, signal=30%	
KEGG_TGF_BETA_SIGNALING_PATHWAY	KEGG_TGF_BETA_SIGNALING_PATHWAY		56	0.27857113	1.0400481	0.38359788	0.7056762	1.0	789	tags=14%, list=7%, signal=15%	
KEGG_CALCIUM_SIGNALING_PATHWAY	KEGG_CALCIUM_SIGNALING_PATHWAY		75	0.25472173	1.0187056	0.39502764	0.7502972	1.0	2845	tags=32%, list=24%, signal=42%	
KEGG_ECM_RECEPTOR_INTERACTION	KEGG_ECM_RECEPTOR_INTERACTION		43	0.28562376	1.015107	0.41	0.73873925	1.0	349	tags=16%, list=3%, signal=17%	
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY		44	0.28167492	1.0063078	0.4181818	0.7434893	1.0	2989	tags=32%, list=25%, signal=42%	
KEGG_VEGF_SIGNALING_PATHWAY	KEGG_VEGF_SIGNALING_PATHWAY		49	0.272508	1.0009385	0.45070422	0.73800784	1.0	2758	tags=24%, list=23%, signal=32%	
KEGG_CARDIAC_MUSCLE_CONTRACTION	KEGG_CARDIAC_MUSCLE_CONTRACTION		38	0.27808988	0.986308	0.48091602	0.76256764	1.0	2516	tags=21%, list=21%, signal=27%	
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION		58	0.25789553	0.97234815	0.5120482	0.78241223	1.0	2531	tags=28%, list=21%, signal=35%	
KEGG_PROPANOATE_METABOLISM	KEGG_PROPANOATE_METABOLISM		27	0.3016107	0.96604264	0.5	0.7819338	1.0	1000	tags=15%, list=8%, signal=16%	
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE	KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE		17	0.3418593	0.9656973	0.52459013	0.763846	1.0	1751	tags=29%, list=15%, signal=34%	
KEGG_ABC_TRANSPORTERS	KEGG_ABC_TRANSPORTERS		23	0.31138864	0.96564305	0.51025057	0.74585885	1.0	3651	tags=52%, list=30%, signal=75%	
KEGG_DORSO_VENTRAL_AXIS_FORMATION	KEGG_DORSO_VENTRAL_AXIS_FORMATION		18	0.32556322	0.94223154	0.55125284	0.79052526	1.0	3252	tags=39%, list=27%, signal=53%	
KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM	KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM		19	0.30692965	0.91385835	0.57664233	0.8458802	1.0	1485	tags=21%, list=12%, signal=24%	
KEGG_TIGHT_JUNCTION	KEGG_TIGHT_JUNCTION		83	0.22222178	0.91174555	0.6290801	0.8330921	1.0	1982	tags=18%, list=17%, signal=21%	
KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY	KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY		50	0.24561764	0.9043892	0.63492066	0.8334954	1.0	2642	tags=28%, list=22%, signal=36%	
KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY		52	0.23670754	0.8847211	0.70509386	0.8658531	1.0	604	tags=8%, list=5%, signal=8%	
KEGG_VIBRIO_CHOLERAE_INFECTION	KEGG_VIBRIO_CHOLERAE_INFECTION		43	0.24772416	0.87630194	0.6709511	0.86795497	1.0	4422	tags=51%, list=37%, signal=81%	
KEGG_TYPE_II_DIABETES_MELLITUS	KEGG_TYPE_II_DIABETES_MELLITUS		26	0.27640903	0.8707083	0.64231735	0.8630491	1.0	2191	tags=27%, list=18%, signal=33%	
KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM	KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM		15	0.31834584	0.86816955	0.6340909	0.8514336	1.0	2117	tags=40%, list=18%, signal=48%	
KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY	KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY		66	0.22072247	0.8663136	0.7319035	0.8397865	1.0	2487	tags=18%, list=21%, signal=23%	
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	KEGG_NEUROTROPHIN_SIGNALING_PATHWAY		99	0.20363432	0.8558705	0.78869045	0.8473317	1.0	2209	tags=21%, list=18%, signal=26%	
KEGG_FATTY_ACID_METABOLISM	KEGG_FATTY_ACID_METABOLISM		29	0.25744516	0.85270035	0.6943765	0.83781743	1.0	2959	tags=34%, list=25%, signal=46%	
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	KEGG_GLYCEROPHOSPHOLIPID_METABOLISM		59	0.22516748	0.852019	0.75208914	0.8237608	1.0	3154	tags=36%, list=26%, signal=48%	
KEGG_LEISHMANIA_INFECTION	KEGG_LEISHMANIA_INFECTION		34	0.2523615	0.84871054	0.7125604	0.81596994	1.0	556	tags=9%, list=5%, signal=9%	
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY		59	0.21921962	0.84716	0.76638174	0.8047897	1.0	2487	tags=24%, list=21%, signal=30%	
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS		69	0.21028858	0.83349365	0.82028985	0.8170353	1.0	2726	tags=22%, list=23%, signal=28%	
KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM	KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM		37	0.22696419	0.7758878	0.85257983	0.89458114	1.0	2642	tags=27%, list=22%, signal=35%	
KEGG_NOTCH_SIGNALING_PATHWAY	KEGG_NOTCH_SIGNALING_PATHWAY		39	0.18434419	0.64652616	0.9654321	0.99516934	1.0	2996	tags=31%, list=25%, signal=41%	
KEGG_ENDOCYTOSIS	KEGG_ENDOCYTOSIS		136	0.12890384	0.5620276	1.0	1.0	1.0	3778	tags=31%, list=31%, signal=45%	
KEGG_OXIDATIVE_PHOSPHORYLATION	KEGG_OXIDATIVE_PHOSPHORYLATION		111	0.1234032	0.5244198	1.0	0.99395615	1.0	3275	tags=18%, list=27%, signal=25%	
